freight_class,horizon,feature_set,target_transformation,alpha,num_features,val_MAE,val_RMSE,val_sMAPE,val_R2,val_DirAcc
handy,30d,top20,abs_change,100.0,20,1127.23,1388.89,11.68,0.5346,72.6%
handy,30d,top20,abs_change,1000.0,20,1202.3,1565.42,12.62,0.4088,67.2%
handy,30d,top20,abs_change,5000.0,20,1242.37,1621.49,13.03,0.3657,64.3%
handy,30d,top20,abs_change,10000.0,20,1252.91,1634.1,13.15,0.3558,59.7%
handy,30d,top20,pct_change,10.0,20,1415.76,1649.83,14.19,0.3433,65.9%
handy,30d,top20,pct_change,100.0,20,1302.81,1605.41,13.26,0.3782,66.9%
handy,30d,top20,pct_change,1000.0,20,1359.21,1706.56,13.94,0.2974,46.5%
handy,30d,top20,pct_change,5000.0,20,1376.26,1735.28,14.12,0.2735,46.5%
handy,30d,top20,pct_change,10000.0,20,1383.01,1742.11,14.19,0.2678,46.5%
handy,30d,top50,level,10.0,50,1212.97,1621.98,13.25,0.3653,77.0%
handy,30d,top50,level,100.0,50,1197.7,1481.9,12.22,0.4702,76.2%
handy,30d,top50,level,1000.0,50,2022.71,2333.38,19.03,-0.3136,46.5%
handy,30d,top50,level,5000.0,50,2060.03,2374.19,19.34,-0.3599,46.5%
handy,30d,top50,level,10000.0,50,1971.44,2291.16,18.69,-0.2665,46.5%
handy,30d,top50,abs_change,10.0,50,1208.46,1615.57,13.26,0.3703,77.8%
handy,30d,top50,abs_change,100.0,50,1153.1,1411.21,11.95,0.5195,77.8%
handy,30d,top50,abs_change,1000.0,50,1499.27,1833.24,14.78,0.1892,49.1%
handy,30d,top50,abs_change,5000.0,50,1331.61,1705.03,13.6,0.2986,46.5%
handy,30d,top50,abs_change,10000.0,50,1274.39,1663.88,13.22,0.3321,51.2%
handy,30d,top50,pct_change,10.0,50,1379.37,1689.3,14.51,0.3115,66.4%
handy,30d,top50,pct_change,100.0,50,1320.73,1597.64,13.47,0.3842,64.3%
handy,30d,top50,pct_change,1000.0,50,1563.79,1870.78,15.37,0.1556,48.8%
handy,30d,top50,pct_change,5000.0,50,1472.27,1805.7,14.81,0.2134,46.5%
handy,30d,top50,pct_change,10000.0,50,1422.1,1772.38,14.46,0.2421,46.5%
handy,30d,top100,level,10.0,100,1838.72,2262.69,19.12,-0.2352,69.3%
handy,30d,top100,level,100.0,100,1464.01,1752.13,15.05,0.2593,72.9%
handy,30d,top100,level,1000.0,100,1159.63,1560.09,12.04,0.4128,62.3%
handy,30d,top100,level,5000.0,100,1766.27,2155.11,17.17,-0.1205,46.8%
handy,30d,top100,level,10000.0,100,2007.44,2383.44,19.13,-0.3705,46.5%
handy,30d,top100,abs_change,10.0,100,1794.55,2228.65,18.64,-0.1983,70.3%
handy,30d,top100,abs_change,100.0,100,1346.14,1626.74,13.8,0.3616,75.2%
handy,30d,top100,abs_change,1000.0,100,1058.71,1420.14,11.08,0.5134,66.9%
handy,30d,top100,abs_change,5000.0,100,1119.22,1491.68,11.7,0.4632,62.8%
handy,30d,top100,abs_change,10000.0,100,1158.59,1522.47,12.12,0.4408,62.8%
handy,30d,top100,pct_change,10.0,100,2284.99,2851.81,24.38,-0.9621,64.6%
handy,30d,top100,pct_change,100.0,100,1627.2,1950.08,16.7,0.0826,64.9%
handy,30d,top100,pct_change,1000.0,100,1191.4,1545.02,12.49,0.4241,67.7%
handy,30d,top100,pct_change,5000.0,100,1228.09,1605.9,12.79,0.3778,55.6%
handy,30d,top100,pct_change,10000.0,100,1270.17,1642.62,13.18,0.349,46.5%
