date,vessel,year,base_rate,true_rate,true_delta,pred_delta,tuned_thresh,decision,retained,dir_correct,cost_spot,cost_ficos,net_savings
2022-08-09,panamax,2022,17833.0,17934.0,101.0,-227.19585787573874,-109.18367346938774,WAIT,True,False,356660.0,361180.0,-4520.0
2022-08-10,panamax,2022,17934.0,18042.0,108.0,180.62623761392024,-109.18367346938774,SPOT_INDEX,False,True,358680.0,358680.0,0.0
2022-08-11,panamax,2022,18042.0,18138.0,96.0,141.44204610481754,-109.18367346938774,SPOT_INDEX,False,True,360840.0,360840.0,0.0
2022-08-12,panamax,2022,18138.0,18036.0,-102.0,141.30492634175695,-109.18367346938774,SPOT_INDEX,False,False,362760.0,362760.0,0.0
2022-08-16,panamax,2022,18036.0,17912.0,-124.0,-267.59479557466204,-109.18367346938774,WAIT,True,True,360720.0,360740.0,-20.0
2022-08-17,panamax,2022,17912.0,17620.0,-292.0,-220.11464671770332,-109.18367346938774,WAIT,True,True,358240.0,354900.0,3340.0
2022-08-18,panamax,2022,17620.0,17074.0,-546.0,-202.4279206502644,-109.18367346938774,WAIT,True,True,352400.0,343980.0,8420.0
2022-08-19,panamax,2022,17074.0,16721.0,-353.0,-222.9721067575744,-109.18367346938774,WAIT,True,True,341480.0,336920.0,4560.0
2022-08-22,panamax,2022,16721.0,16343.0,-378.0,-225.09019063173417,-109.18367346938774,WAIT,True,True,334420.0,329360.0,5060.0
2022-08-23,panamax,2022,16343.0,16057.0,-286.0,-187.24261285255187,-109.18367346938774,WAIT,True,True,326860.0,323640.0,3220.0
2022-08-24,panamax,2022,16057.0,15699.0,-358.0,-147.60950779132847,-109.18367346938774,WAIT,True,True,321140.0,316480.0,4660.0
2022-08-25,panamax,2022,15699.0,15331.0,-368.0,-178.97243690725713,-109.18367346938774,WAIT,True,True,313980.0,309120.0,4860.0
2022-08-26,panamax,2022,15331.0,14954.0,-377.0,-315.54973907623116,-109.18367346938774,WAIT,True,True,306620.0,301580.0,5040.0
2022-08-29,panamax,2022,14954.0,14809.0,-145.0,-352.53628666385316,-109.18367346938774,WAIT,True,True,299080.0,298680.0,400.0
2022-08-30,panamax,2022,14809.0,13758.0,-1051.0,-315.54850598461536,-109.18367346938774,WAIT,True,True,296180.0,277660.0,18520.0
2022-08-31,panamax,2022,13758.0,13235.0,-523.0,-258.56555244136524,-109.18367346938774,WAIT,True,True,275160.0,267200.0,7960.0
2022-09-01,panamax,2022,13235.0,13366.0,131.0,-331.7982805658791,-109.18367346938774,WAIT,True,False,264700.0,269820.0,-5120.0
2022-09-02,panamax,2022,13366.0,13580.0,214.0,127.4151590474532,-109.18367346938774,SPOT_INDEX,False,True,267320.0,267320.0,0.0
2022-09-05,panamax,2022,13580.0,13865.0,285.0,208.56838731088624,-109.18367346938774,SPOT_INDEX,False,True,271600.0,271600.0,0.0
2022-09-06,panamax,2022,13865.0,14344.0,479.0,138.79830614141432,-109.18367346938774,SPOT_INDEX,False,True,277300.0,277300.0,0.0
2022-09-07,panamax,2022,14344.0,15274.0,930.0,197.80262990609913,-109.18367346938774,SPOT_INDEX,False,True,286880.0,286880.0,0.0
2022-09-08,panamax,2022,15274.0,18188.0,2914.0,254.6631163246505,-109.18367346938774,SPOT_INDEX,False,True,305480.0,305480.0,0.0
2022-09-13,panamax,2022,18188.0,19379.0,1191.0,363.9505654863979,-109.18367346938774,SPOT_INDEX,False,True,363760.0,363760.0,0.0
2022-09-14,panamax,2022,19379.0,19474.0,95.0,353.9421499662991,-109.18367346938774,SPOT_INDEX,False,True,387580.0,387580.0,0.0
2022-09-15,panamax,2022,19474.0,19160.0,-314.0,87.17509080476826,-109.18367346938774,SPOT_INDEX,False,False,389480.0,389480.0,0.0
2022-09-16,panamax,2022,19160.0,19008.0,-152.0,-333.52602086684055,-109.18367346938774,WAIT,True,True,383200.0,382660.0,540.0
2022-09-19,panamax,2022,19008.0,18945.0,-63.0,-163.4383301572058,-109.18367346938774,WAIT,True,True,380160.0,381400.0,-1240.0
2022-09-20,panamax,2022,18945.0,19391.0,446.0,-167.31340318211795,-109.18367346938774,WAIT,True,False,378900.0,390320.0,-11420.0
2022-09-21,panamax,2022,19391.0,19099.0,-292.0,290.2307152323576,-109.18367346938774,SPOT_INDEX,False,False,387820.0,387820.0,0.0
2022-09-22,panamax,2022,19099.0,18850.0,-249.0,-261.0701705770556,-109.18367346938774,WAIT,True,True,381980.0,379500.0,2480.0
2022-09-23,panamax,2022,18850.0,18780.0,-70.0,-156.7040306205864,-109.18367346938774,WAIT,True,True,377000.0,378100.0,-1100.0
2022-09-26,panamax,2022,18780.0,18655.0,-125.0,-200.09736652522653,-109.18367346938774,WAIT,True,True,375600.0,375600.0,0.0
2022-09-27,panamax,2022,18655.0,18630.0,-25.0,-185.2759015838623,-109.18367346938774,WAIT,True,True,373100.0,375100.0,-2000.0
2022-09-28,panamax,2022,18630.0,18810.0,180.0,-195.52026133856947,-109.18367346938774,WAIT,True,False,372600.0,378700.0,-6100.0
2022-09-29,panamax,2022,18810.0,18855.0,45.0,173.0123513050239,-109.18367346938774,SPOT_INDEX,False,True,376200.0,376200.0,0.0
2022-09-30,panamax,2022,18855.0,18981.0,126.0,33.283301754147175,-109.18367346938774,SPOT_INDEX,False,True,377100.0,377100.0,0.0
2022-10-04,panamax,2022,18981.0,19319.0,338.0,150.47130126613715,-109.18367346938774,SPOT_INDEX,False,True,379620.0,379620.0,0.0
2022-10-05,panamax,2022,19319.0,20136.0,817.0,239.54035174964355,-109.18367346938774,SPOT_INDEX,False,True,386380.0,386380.0,0.0
2022-10-06,panamax,2022,20136.0,20210.0,74.0,254.5423314349217,-109.18367346938774,SPOT_INDEX,False,True,402720.0,402720.0,0.0
2022-10-07,panamax,2022,20210.0,20344.0,134.0,110.3587831394444,-109.18367346938774,SPOT_INDEX,False,True,404200.0,404200.0,0.0
2022-10-11,panamax,2022,20344.0,20164.0,-180.0,147.04097521910634,-109.18367346938774,SPOT_INDEX,False,False,406880.0,406880.0,0.0
2022-10-12,panamax,2022,20164.0,19892.0,-272.0,-241.9893922821493,-109.18367346938774,WAIT,True,True,403280.0,400340.0,2940.0
2022-10-13,panamax,2022,19892.0,19710.0,-182.0,-242.56868815641275,-109.18367346938774,WAIT,True,True,397840.0,396700.0,1140.0
2022-10-14,panamax,2022,19710.0,19636.0,-74.0,-240.6952069920286,-109.18367346938774,WAIT,True,True,394200.0,395220.0,-1020.0
2022-10-17,panamax,2022,19636.0,19730.0,94.0,-231.67614132228803,-109.18367346938774,WAIT,True,False,392720.0,397100.0,-4380.0
2022-10-18,panamax,2022,19730.0,19934.0,204.0,138.98226046368274,-109.18367346938774,SPOT_INDEX,False,True,394600.0,394600.0,0.0
2022-10-19,panamax,2022,19934.0,20091.0,157.0,171.9628809467259,-109.18367346938774,SPOT_INDEX,False,True,398680.0,398680.0,0.0
2022-10-20,panamax,2022,20091.0,20057.0,-34.0,178.43229660651065,-109.18367346938774,SPOT_INDEX,False,False,401820.0,401820.0,0.0
2022-10-21,panamax,2022,20057.0,20023.0,-34.0,-155.4147084698164,-109.18367346938774,WAIT,True,True,401140.0,402960.0,-1820.0
2022-10-24,panamax,2022,20023.0,19868.0,-155.0,-168.0363247114634,-109.18367346938774,WAIT,True,True,400460.0,399860.0,600.0
2022-10-25,panamax,2022,19868.0,19617.0,-251.0,-249.5566559246916,-109.18367346938774,WAIT,True,True,397360.0,394840.0,2520.0
2022-10-26,panamax,2022,19617.0,18923.0,-694.0,-274.1265319028735,-109.18367346938774,WAIT,True,True,392340.0,380960.0,11380.0
2022-10-27,panamax,2022,18923.0,18204.0,-719.0,-316.74115667224385,-109.18367346938774,WAIT,True,True,378460.0,366580.0,11880.0
2022-10-28,panamax,2022,18204.0,17737.0,-467.0,-322.4280339872132,-109.18367346938774,WAIT,True,True,364080.0,357240.0,6840.0
2022-10-31,panamax,2022,17737.0,16998.0,-739.0,-239.83773926582592,-109.18367346938774,WAIT,True,True,354740.0,342460.0,12280.0
2022-11-02,panamax,2022,16998.0,16641.0,-357.0,-345.827850251062,-109.18367346938774,WAIT,True,True,339960.0,335320.0,4640.0
2022-11-03,panamax,2022,16641.0,16631.0,-10.0,-392.54346694343644,-109.18367346938774,WAIT,True,True,332820.0,335120.0,-2300.0
2022-11-04,panamax,2022,16631.0,16577.0,-54.0,-24.586335522285925,-109.18367346938774,SPOT_INDEX,False,True,332620.0,332620.0,0.0
2022-11-07,panamax,2022,16577.0,16409.0,-168.0,-237.63438734105853,-109.18367346938774,WAIT,True,True,331540.0,330680.0,860.0
2022-11-08,panamax,2022,16409.0,16190.0,-219.0,-269.7074209030567,-109.18367346938774,WAIT,True,True,328180.0,326300.0,1880.0
2022-11-09,panamax,2022,16190.0,16020.0,-170.0,-223.251031764198,-109.18367346938774,WAIT,True,True,323800.0,322900.0,900.0
2022-11-10,panamax,2022,16020.0,15509.0,-511.0,-219.52270854265058,-109.18367346938774,WAIT,True,True,320400.0,312680.0,7720.0
2022-11-11,panamax,2022,15509.0,15342.0,-167.0,-260.0766145425879,-109.18367346938774,WAIT,True,True,310180.0,309340.0,840.0
2022-11-14,panamax,2022,15342.0,15437.0,95.0,-255.41587419680596,-109.18367346938774,WAIT,True,False,306840.0,311240.0,-4400.0
2022-11-15,panamax,2022,15437.0,15407.0,-30.0,114.8741268138823,-109.18367346938774,SPOT_INDEX,False,False,308740.0,308740.0,0.0
2022-11-16,panamax,2022,15407.0,15399.0,-8.0,-64.60958216526369,-109.18367346938774,SPOT_INDEX,False,True,308140.0,308140.0,0.0
2022-11-17,panamax,2022,15399.0,15261.0,-138.0,-53.10465935175003,-109.18367346938774,SPOT_INDEX,False,True,307980.0,307980.0,0.0
2022-11-18,panamax,2022,15261.0,15100.0,-161.0,-266.68760288841366,-109.18367346938774,WAIT,True,True,305220.0,304500.0,720.0
2022-11-21,panamax,2022,15100.0,14950.0,-150.0,-206.18177415489947,-109.18367346938774,WAIT,True,True,302000.0,301500.0,500.0
2022-11-22,panamax,2022,14950.0,14596.0,-354.0,-189.1827034908778,-109.18367346938774,WAIT,True,True,299000.0,294420.0,4580.0
2022-11-23,panamax,2022,14596.0,14130.0,-466.0,-210.41201093614742,-109.18367346938774,WAIT,True,True,291920.0,285100.0,6820.0
2022-11-24,panamax,2022,14130.0,14004.0,-126.0,-205.80756656835064,-109.18367346938774,WAIT,True,True,282600.0,282580.0,20.0
2022-11-25,panamax,2022,14004.0,13702.0,-302.0,-154.27275451954955,-109.18367346938774,WAIT,True,True,280080.0,276540.0,3540.0
2022-11-28,panamax,2022,13702.0,13664.0,-38.0,-197.90981391848808,-109.18367346938774,WAIT,True,True,274040.0,275780.0,-1740.0
2022-11-29,panamax,2022,13664.0,13731.0,67.0,-33.61143861311877,-109.18367346938774,SPOT_INDEX,False,False,273280.0,273280.0,0.0
2022-11-30,panamax,2022,13731.0,14306.0,575.0,86.54131379395344,-109.18367346938774,SPOT_INDEX,False,True,274620.0,274620.0,0.0
2022-12-01,panamax,2022,14306.0,14482.0,176.0,244.89475647700093,-109.18367346938774,SPOT_INDEX,False,True,286120.0,286120.0,0.0
2022-12-02,panamax,2022,14482.0,14697.0,215.0,204.61757856012227,-109.18367346938774,SPOT_INDEX,False,True,289640.0,289640.0,0.0
2022-12-05,panamax,2022,14697.0,14873.0,176.0,233.59450113417395,-109.18367346938774,SPOT_INDEX,False,True,293940.0,293940.0,0.0
2022-12-06,panamax,2022,14873.0,14942.0,69.0,196.07019245492873,-109.18367346938774,SPOT_INDEX,False,True,297460.0,297460.0,0.0
2022-12-07,panamax,2022,14942.0,14843.0,-99.0,107.70170365143666,-109.18367346938774,SPOT_INDEX,False,False,298840.0,298840.0,0.0
2022-12-08,panamax,2022,14843.0,14779.0,-64.0,-112.80548693548224,-109.18367346938774,WAIT,True,True,296860.0,298080.0,-1220.0
2022-12-09,panamax,2022,14779.0,14970.0,191.0,-79.00214872800623,-109.18367346938774,SPOT_INDEX,False,False,295580.0,295580.0,0.0
2022-12-12,panamax,2022,14970.0,14708.0,-262.0,196.67731239991315,-109.18367346938774,SPOT_INDEX,False,False,299400.0,299400.0,0.0
2022-12-13,panamax,2022,14708.0,14624.0,-84.0,-365.2928912691379,-109.18367346938774,WAIT,True,True,294160.0,294980.0,-820.0
2022-12-14,panamax,2022,14624.0,14670.0,46.0,-143.05013224622576,-109.18367346938774,WAIT,True,False,292480.0,295900.0,-3420.0
2022-12-15,panamax,2022,14670.0,14745.0,75.0,119.21664879284343,-109.18367346938774,SPOT_INDEX,False,True,293400.0,293400.0,0.0
2022-12-16,panamax,2022,14745.0,14609.0,-136.0,135.54691050788298,-109.18367346938774,SPOT_INDEX,False,False,294900.0,294900.0,0.0
2022-12-19,panamax,2022,14609.0,14556.0,-53.0,-174.15991461543518,-109.18367346938774,WAIT,True,True,292180.0,293620.0,-1440.0
2022-12-20,panamax,2022,14556.0,14486.0,-70.0,-56.23922062398853,-109.18367346938774,SPOT_INDEX,False,True,291120.0,291120.0,0.0
2022-12-21,panamax,2022,14486.0,14505.0,19.0,-99.35508043480608,-109.18367346938774,SPOT_INDEX,False,False,289720.0,289720.0,0.0
2022-12-22,panamax,2022,14505.0,14385.0,-120.0,100.78170739072904,-109.18367346938774,SPOT_INDEX,False,False,290100.0,290100.0,0.0
2022-12-23,panamax,2022,14385.0,13476.0,-909.0,-280.3624585049427,-109.18367346938774,WAIT,True,True,287700.0,272020.0,15680.0
2022-01-03,supramax,2022,26655.0,26454.0,-201.0,-382.3253845319993,-114.79591836734693,WAIT,True,True,533100.0,531580.0,1520.0
2022-01-04,supramax,2022,26454.0,25957.0,-497.0,-144.02659370565928,-114.79591836734693,WAIT,True,True,529080.0,521640.0,7440.0
2022-01-05,supramax,2022,25957.0,25526.0,-431.0,-322.95833083917734,-114.79591836734693,WAIT,True,True,519140.0,513020.0,6120.0
2022-01-06,supramax,2022,25526.0,25081.0,-445.0,-336.01840800455125,-114.79591836734693,WAIT,True,True,510520.0,504120.0,6400.0
2022-01-07,supramax,2022,25081.0,24689.0,-392.0,-389.6577255369926,-114.79591836734693,WAIT,True,True,501620.0,496280.0,5340.0
2022-01-10,supramax,2022,24689.0,23698.0,-991.0,-457.1431727233882,-114.79591836734693,WAIT,True,True,493780.0,476460.0,17320.0
2022-01-11,supramax,2022,23698.0,23398.0,-300.0,67.53089776310313,-114.79591836734693,SPOT_INDEX,False,False,473960.0,473960.0,0.0
2022-01-12,supramax,2022,23398.0,23251.0,-147.0,92.43894742645918,-114.79591836734693,SPOT_INDEX,False,False,467960.0,467960.0,0.0
2022-01-13,supramax,2022,23251.0,22818.0,-433.0,244.65135948905467,-114.79591836734693,SPOT_INDEX,False,False,465020.0,465020.0,0.0
2022-01-14,supramax,2022,22818.0,22512.0,-306.0,-13.496662128931252,-114.79591836734693,SPOT_INDEX,False,True,456360.0,456360.0,0.0
2022-01-17,supramax,2022,22512.0,21946.0,-566.0,-289.8491162092357,-114.79591836734693,WAIT,True,True,450240.0,441420.0,8820.0
2022-01-18,supramax,2022,21946.0,21351.0,-595.0,-7.838929805698951,-114.79591836734693,SPOT_INDEX,False,True,438920.0,438920.0,0.0
2022-01-19,supramax,2022,21351.0,20995.0,-356.0,21.843611382040482,-114.79591836734693,SPOT_INDEX,False,False,427020.0,427020.0,0.0
2022-01-20,supramax,2022,20995.0,20788.0,-207.0,39.66361138204048,-114.79591836734693,SPOT_INDEX,False,False,419900.0,419900.0,0.0
2022-01-21,supramax,2022,20788.0,20717.0,-71.0,73.86171250579844,-114.79591836734693,SPOT_INDEX,False,False,415760.0,415760.0,0.0
2022-01-24,supramax,2022,20717.0,20682.0,-35.0,353.7573922717751,-114.79591836734693,SPOT_INDEX,False,False,414340.0,414340.0,0.0
2022-01-25,supramax,2022,20682.0,20617.0,-65.0,133.21635104612446,-114.79591836734693,SPOT_INDEX,False,False,413640.0,413640.0,0.0
2022-01-26,supramax,2022,20617.0,20590.0,-27.0,-126.4243359338135,-114.79591836734693,WAIT,True,True,412340.0,414300.0,-1960.0
2022-01-27,supramax,2022,20590.0,20571.0,-19.0,-126.70046019777678,-114.79591836734693,WAIT,True,True,411800.0,413920.0,-2120.0
2022-01-28,supramax,2022,20571.0,19969.0,-602.0,-62.09715344586993,-114.79591836734693,SPOT_INDEX,False,True,411420.0,411420.0,0.0
2022-02-03,supramax,2022,19969.0,19617.0,-352.0,-374.5808959348323,-114.79591836734693,WAIT,True,True,399380.0,394840.0,4540.0
2022-02-04,supramax,2022,19617.0,20203.0,586.0,-362.6368098595921,-114.79591836734693,WAIT,True,False,392340.0,406560.0,-14220.0
2022-02-07,supramax,2022,20203.0,20847.0,644.0,119.02926837373538,-114.79591836734693,SPOT_INDEX,False,True,404060.0,404060.0,0.0
2022-02-08,supramax,2022,20847.0,22445.0,1598.0,129.09621857316418,-114.79591836734693,SPOT_INDEX,False,True,416940.0,416940.0,0.0
2022-02-09,supramax,2022,22445.0,24277.0,1832.0,180.52478225671467,-114.79591836734693,SPOT_INDEX,False,True,448900.0,448900.0,0.0
2022-02-10,supramax,2022,24277.0,25322.0,1045.0,251.7310467175452,-114.79591836734693,SPOT_INDEX,False,True,485540.0,485540.0,0.0
2022-02-11,supramax,2022,25322.0,26266.0,944.0,770.6352751939521,-114.79591836734693,SPOT_INDEX,False,True,506440.0,506440.0,0.0
2022-02-14,supramax,2022,26266.0,26634.0,368.0,764.2966139556472,-114.79591836734693,SPOT_INDEX,False,True,525320.0,525320.0,0.0
2022-02-15,supramax,2022,26634.0,26954.0,320.0,748.9878435177029,-114.79591836734693,SPOT_INDEX,False,True,532680.0,532680.0,0.0
2022-02-16,supramax,2022,26954.0,27123.0,169.0,698.0115757910598,-114.79591836734693,SPOT_INDEX,False,True,539080.0,539080.0,0.0
2022-02-17,supramax,2022,27123.0,27014.0,-109.0,373.7669756883239,-114.79591836734693,SPOT_INDEX,False,False,542460.0,542460.0,0.0
2022-02-18,supramax,2022,27014.0,27005.0,-9.0,-18.672729069424932,-114.79591836734693,SPOT_INDEX,False,True,540280.0,540280.0,0.0
2022-02-21,supramax,2022,27005.0,27932.0,927.0,-101.33527924089405,-114.79591836734693,SPOT_INDEX,False,False,540100.0,540100.0,0.0
2022-02-22,supramax,2022,27932.0,28383.0,451.0,190.51345448082094,-114.79591836734693,SPOT_INDEX,False,True,558640.0,558640.0,0.0
2022-02-23,supramax,2022,28383.0,28975.0,592.0,207.19216112247912,-114.79591836734693,SPOT_INDEX,False,True,567660.0,567660.0,0.0
2022-02-24,supramax,2022,28975.0,29156.0,181.0,266.2951658823541,-114.79591836734693,SPOT_INDEX,False,True,579500.0,579500.0,0.0
2022-02-25,supramax,2022,29156.0,29453.0,297.0,274.6254505924716,-114.79591836734693,SPOT_INDEX,False,True,583120.0,583120.0,0.0
2022-02-28,supramax,2022,29453.0,30357.0,904.0,386.9767382793598,-114.79591836734693,SPOT_INDEX,False,True,589060.0,589060.0,0.0
2022-03-02,supramax,2022,30357.0,30932.0,575.0,471.6352219192651,-114.79591836734693,SPOT_INDEX,False,True,607140.0,607140.0,0.0
2022-03-03,supramax,2022,30932.0,31566.0,634.0,464.48536843941156,-114.79591836734693,SPOT_INDEX,False,True,618640.0,618640.0,0.0
2022-03-04,supramax,2022,31566.0,32043.0,477.0,477.818162000564,-114.79591836734693,SPOT_INDEX,False,True,631320.0,631320.0,0.0
2022-03-07,supramax,2022,32043.0,33367.0,1324.0,473.94491071567757,-114.79591836734693,SPOT_INDEX,False,True,640860.0,640860.0,0.0
2022-03-08,supramax,2022,33367.0,34994.0,1627.0,481.2939010703521,-114.79591836734693,SPOT_INDEX,False,True,667340.0,667340.0,0.0
2022-03-10,supramax,2022,34994.0,34548.0,-446.0,481.06641498433817,-114.79591836734693,SPOT_INDEX,False,False,699880.0,699880.0,0.0
2022-03-11,supramax,2022,34548.0,34686.0,138.0,44.025386755258324,-114.79591836734693,SPOT_INDEX,False,True,690960.0,690960.0,0.0
2022-03-14,supramax,2022,34686.0,33873.0,-813.0,375.9175989085703,-114.79591836734693,SPOT_INDEX,False,False,693720.0,693720.0,0.0
2022-03-15,supramax,2022,33873.0,33284.0,-589.0,-54.31310263748362,-114.79591836734693,SPOT_INDEX,False,True,677460.0,677460.0,0.0
2022-03-16,supramax,2022,33284.0,33195.0,-89.0,-280.9201556365424,-114.79591836734693,WAIT,True,True,665680.0,666400.0,-720.0
2022-03-17,supramax,2022,33195.0,33337.0,142.0,-64.68906334539625,-114.79591836734693,SPOT_INDEX,False,False,663900.0,663900.0,0.0
2022-03-18,supramax,2022,33337.0,34094.0,757.0,19.943444663365547,-114.79591836734693,SPOT_INDEX,False,True,666740.0,666740.0,0.0
2022-03-21,supramax,2022,34094.0,34700.0,606.0,137.06620481579972,-114.79591836734693,SPOT_INDEX,False,True,681880.0,681880.0,0.0
2022-03-22,supramax,2022,34700.0,35294.0,594.0,162.17969411558803,-114.79591836734693,SPOT_INDEX,False,True,694000.0,694000.0,0.0
2022-03-23,supramax,2022,35294.0,35654.0,360.0,145.47641845999487,-114.79591836734693,SPOT_INDEX,False,True,705880.0,705880.0,0.0
2022-03-24,supramax,2022,35654.0,35361.0,-293.0,163.15998876944758,-114.79591836734693,SPOT_INDEX,False,False,713080.0,713080.0,0.0
2022-03-25,supramax,2022,35361.0,34826.0,-535.0,-217.83600059516408,-114.79591836734693,WAIT,True,True,707220.0,699020.0,8200.0
2022-03-28,supramax,2022,34826.0,34274.0,-552.0,-253.6609849380835,-114.79591836734693,WAIT,True,True,696520.0,687980.0,8540.0
2022-03-29,supramax,2022,34274.0,33607.0,-667.0,-297.4026272177412,-114.79591836734693,WAIT,True,True,685480.0,674640.0,10840.0
2022-03-30,supramax,2022,33607.0,32600.0,-1007.0,-324.60471165979646,-114.79591836734693,WAIT,True,True,672140.0,654500.0,17640.0
2022-03-31,supramax,2022,32600.0,32084.0,-516.0,-478.11818844456184,-114.79591836734693,WAIT,True,True,652000.0,644180.0,7820.0
2022-04-01,supramax,2022,32084.0,31084.0,-1000.0,-452.33207096520493,-114.79591836734693,WAIT,True,True,641680.0,624180.0,17500.0
2022-04-04,supramax,2022,31084.0,30130.0,-954.0,174.40280440084203,-114.79591836734693,SPOT_INDEX,False,False,621680.0,621680.0,0.0
2022-04-05,supramax,2022,30130.0,29686.0,-444.0,361.07166104570666,-114.79591836734693,SPOT_INDEX,False,False,602600.0,602600.0,0.0
2022-04-06,supramax,2022,29686.0,29031.0,-655.0,358.9772047427825,-114.79591836734693,SPOT_INDEX,False,False,593720.0,593720.0,0.0
2022-04-07,supramax,2022,29031.0,28459.0,-572.0,386.5623473013733,-114.79591836734693,SPOT_INDEX,False,False,580620.0,580620.0,0.0
2022-04-08,supramax,2022,28459.0,27787.0,-672.0,678.5161996805807,-114.79591836734693,SPOT_INDEX,False,False,569180.0,569180.0,0.0
2022-04-11,supramax,2022,27787.0,27454.0,-333.0,675.9585137207072,-114.79591836734693,SPOT_INDEX,False,False,555740.0,555740.0,0.0
2022-04-12,supramax,2022,27454.0,26953.0,-501.0,752.2916461933551,-114.79591836734693,SPOT_INDEX,False,False,549080.0,549080.0,0.0
2022-04-13,supramax,2022,26953.0,27202.0,249.0,181.4201435766459,-114.79591836734693,SPOT_INDEX,False,True,539060.0,539060.0,0.0
2022-04-14,supramax,2022,27202.0,27448.0,246.0,664.0485315016693,-114.79591836734693,SPOT_INDEX,False,True,544040.0,544040.0,0.0
2022-04-15,supramax,2022,27448.0,27900.0,452.0,630.178518590832,-114.79591836734693,SPOT_INDEX,False,True,548960.0,548960.0,0.0
2022-04-18,supramax,2022,27900.0,28033.0,133.0,355.84627258463956,-114.79591836734693,SPOT_INDEX,False,True,558000.0,558000.0,0.0
2022-04-19,supramax,2022,28033.0,28798.0,765.0,339.7028634298383,-114.79591836734693,SPOT_INDEX,False,True,560660.0,560660.0,0.0
2022-04-20,supramax,2022,28798.0,29448.0,650.0,194.09958616091316,-114.79591836734693,SPOT_INDEX,False,True,575960.0,575960.0,0.0
2022-04-21,supramax,2022,29448.0,29956.0,508.0,109.74667538959197,-114.79591836734693,SPOT_INDEX,False,True,588960.0,588960.0,0.0
2022-04-22,supramax,2022,29956.0,30739.0,783.0,93.01014055166122,-114.79591836734693,SPOT_INDEX,False,True,599120.0,599120.0,0.0
2022-04-25,supramax,2022,30739.0,31072.0,333.0,96.18824817976858,-114.79591836734693,SPOT_INDEX,False,True,614780.0,614780.0,0.0
2022-04-26,supramax,2022,31072.0,31543.0,471.0,81.69911984584746,-114.79591836734693,SPOT_INDEX,False,True,621440.0,621440.0,0.0
2022-04-27,supramax,2022,31543.0,31895.0,352.0,69.86774658388116,-114.79591836734693,SPOT_INDEX,False,True,630860.0,630860.0,0.0
2022-04-28,supramax,2022,31895.0,32018.0,123.0,66.96726904912647,-114.79591836734693,SPOT_INDEX,False,True,637900.0,637900.0,0.0
2022-04-29,supramax,2022,32018.0,32083.0,65.0,15.629579988491498,-114.79591836734693,SPOT_INDEX,False,True,640360.0,640360.0,0.0
2022-05-02,supramax,2022,32083.0,32165.0,82.0,-135.74322023398284,-114.79591836734693,WAIT,True,False,641660.0,645800.0,-4140.0
2022-05-03,supramax,2022,32165.0,32315.0,150.0,-127.10064311118396,-114.79591836734693,WAIT,True,False,643300.0,648800.0,-5500.0
2022-05-04,supramax,2022,32315.0,32522.0,207.0,90.12964379242624,-114.79591836734693,SPOT_INDEX,False,True,646300.0,646300.0,0.0
2022-05-06,supramax,2022,32522.0,33107.0,585.0,122.01826371958468,-114.79591836734693,SPOT_INDEX,False,True,650440.0,650440.0,0.0
2022-05-09,supramax,2022,33107.0,33342.0,235.0,169.01671491231406,-114.79591836734693,SPOT_INDEX,False,True,662140.0,662140.0,0.0
2022-05-10,supramax,2022,33342.0,34105.0,763.0,173.3951227742491,-114.79591836734693,SPOT_INDEX,False,True,666840.0,666840.0,0.0
2022-05-11,supramax,2022,34105.0,34246.0,141.0,175.49267330804204,-114.79591836734693,SPOT_INDEX,False,True,682100.0,682100.0,0.0
2022-05-12,supramax,2022,34246.0,34156.0,-90.0,148.29982807320133,-114.79591836734693,SPOT_INDEX,False,False,684920.0,684920.0,0.0
2022-05-13,supramax,2022,34156.0,34249.0,93.0,-38.81675615652401,-114.79591836734693,SPOT_INDEX,False,False,683120.0,683120.0,0.0
2022-05-16,supramax,2022,34249.0,33691.0,-558.0,-28.709524630152842,-114.79591836734693,SPOT_INDEX,False,True,684980.0,684980.0,0.0
2022-05-17,supramax,2022,33691.0,33713.0,22.0,-256.86309793135905,-114.79591836734693,WAIT,True,False,673820.0,676760.0,-2940.0
2022-05-18,supramax,2022,33713.0,33984.0,271.0,-64.7975578207043,-114.79591836734693,SPOT_INDEX,False,False,674260.0,674260.0,0.0
2022-05-19,supramax,2022,33984.0,34173.0,189.0,141.56022136305336,-114.79591836734693,SPOT_INDEX,False,True,679680.0,679680.0,0.0
2022-05-20,supramax,2022,34173.0,34100.0,-73.0,101.24365816801662,-114.79591836734693,SPOT_INDEX,False,False,683460.0,683460.0,0.0
2022-05-23,supramax,2022,34100.0,34541.0,441.0,-133.7548254829217,-114.79591836734693,WAIT,True,False,682000.0,693320.0,-11320.0
2022-05-24,supramax,2022,34541.0,34477.0,-64.0,66.86110123468302,-114.79591836734693,SPOT_INDEX,False,False,690820.0,690820.0,0.0
2022-05-25,supramax,2022,34477.0,34309.0,-168.0,-63.1372634755758,-114.79591836734693,SPOT_INDEX,False,True,689540.0,689540.0,0.0
2022-05-26,supramax,2022,34309.0,33772.0,-537.0,-97.97146836674594,-114.79591836734693,SPOT_INDEX,False,True,686180.0,686180.0,0.0
